shopper_id,timestamp,action,product_id,count
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 13:23:35.000",PRODUCT_VIEW,6A971E8F0ABD4EA7,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 14:54:24.000",PRODUCT_VIEW,2FFF34479CB8B7,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 14:58:00.000",PRODUCT_VIEW,3BBB6F851B4D5F2D083870673FD9F9CF,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 14:58:09.000",PRODUCT_VIEW,3BBB6F851B4D5F2D083870673FD9F9CF,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 14:59:09.000",PRODUCT_VIEW,5D1C56F29913A248E817B9007C256419,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 15:04:23.000",PRODUCT_VIEW,DC32843EB881D86E82DADEDD5C9623D3,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 15:05:01.000",PRODUCT_VIEW,81C82F5D5F1482B352E6357A961F1FAE,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 15:06:14.000",PRODUCT_VIEW,286D3EB9D0F09ED78BDFE8150DB88572,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 15:07:03.000",PRODUCT_VIEW,B96CFCCC03D86EAAE6DE376B20BEF9C3,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 15:10:49.000",PRODUCT_VIEW,97EBADCD3886035DA0926C4E425DC339,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 16:11:16.000",PRODUCT_VIEW,8F0F02720B3E31C9A743F2C0BADA7F9F,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 16:12:12.000",PRODUCT_VIEW,2B1D5C9DA493355B4F4D369E9651405E,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 16:13:47.000",PRODUCT_VIEW,719C26B5BE06BD35,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 16:13:53.000",PRODUCT_VIEW,64174E26D78B291,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 17:33:04.000",PRODUCT_VIEW,2CEFF26FD1EEE1F35EB5BAE90D816573,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 17:34:24.000",PRODUCT_VIEW,42320629FFB170FC5B8C591F8F29CE6E,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 17:38:18.000",PRODUCT_VIEW,5EC94B96FEFFBF54,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 17:42:26.000",PRODUCT_VIEW,3AB1E691771E8BD3233EA6FEC1315979,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 17:43:32.000",PRODUCT_VIEW,879CF697A805F48406D7DF722B71AEE3,1
0B88F5BB43EF9E76D481A660946AC8B0,"04/12/2023, 17:48:55.000",PRODUCT_VIEW,1B42D7F1D7BA57CEAA544101B5855099,1
0B88F5BB43EF9E76D481A660946AC8B0,"05/12/2023, 06:55:39.000",PRODUCT_VIEW,5C800E0FAF8996877F154B96F815C666,1
0B88F5BB43EF9E76D481A660946AC8B0,"05/12/2023, 09:11:29.000",PRODUCT_VIEW,60A3D7BCA60C97A4E02E3D7DB961D347,1
0B88F5BB43EF9E76D481A660946AC8B0,"05/12/2023, 09:12:46.000",PRODUCT_VIEW,5EC94B96FEFFBF54,1
0B88F5BB43EF9E76D481A660946AC8B0,"05/12/2023, 09:13:23.000",PRODUCT_VIEW,33936CFF129BB047,1
0B88F5BB43EF9E76D481A660946AC8B0,"05/12/2023, 09:14:09.000",PRODUCT_VIEW,258424F24F774E75,1
0B88F5BB43EF9E76D481A660946AC8B0,"05/12/2023, 09:15:11.000",PRODUCT_VIEW,258424F24F774E75,1
0B88F5BB43EF9E76D481A660946AC8B0,"05/12/2023, 09:15:19.000",PRODUCT_VIEW,B4648CDCD1B8D235B710D851E51BE480,1
0B88F5BB43EF9E76D481A660946AC8B0,"05/12/2023, 09:43:00.000",PRODUCT_VIEW,CC6BBFFAAE6B9C69C772C79F98175BB0,1
0B88F5BB43EF9E76D481A660946AC8B0,"05/12/2023, 09:43:33.000",PRODUCT_VIEW,CC6BBFFAAE6B9C69C772C79F98175BB0,1
0B88F5BB43EF9E76D481A660946AC8B0,"05/12/2023, 09:45:21.000",PRODUCT_VIEW,7FC7F76AEEF6F6306B08CAF015EBDBC2,1
0B88F5BB43EF9E76D481A660946AC8B0,"05/12/2023, 09:47:19.000",PRODUCT_VIEW,8F0F02720B3E31C9A743F2C0BADA7F9F,1
0B88F5BB43EF9E76D481A660946AC8B0,"05/12/2023, 11:14:26.000",PRODUCT_VIEW,4E715E5B41496C928231340BCF6E8858,1
0B88F5BB43EF9E76D481A660946AC8B0,"05/12/2023, 11:17:17.000",PRODUCT_VIEW,8A9456CECFF55DEBC268160F911E18F1,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 13:47:18.000",PRODUCT_VIEW,306C6B3CEF4541A9,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 13:50:30.000",PRODUCT_VIEW,AD27516EB38EC5C2CA23D92F87C7D48D,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 13:52:17.000",PRODUCT_VIEW,5A6FD93FA0B9B9132EE26BAA6086019D,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 13:52:32.000",PRODUCT_VIEW,5A6FD93FA0B9B9132EE26BAA6086019D,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 13:52:53.000",PRODUCT_VIEW,5D2B3EFD573D172092424BED016C43DC,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 14:07:03.000",PRODUCT_VIEW,AC8924572648903DCFDFBEB40C781C71,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:13:10.000",PRODUCT_VIEW,7C97CEA7F1D84743,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:13:17.000",PRODUCT_VIEW,1B0F6137EE53C59791884AE015893861,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:36:12.000",PRODUCT_VIEW,35F9A7BFF14C2CC12C1C0F1B04867181,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:36:24.000",PRODUCT_VIEW,F3924F7E02EBB46132B49BECE7E51562,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:39:35.000",PRODUCT_VIEW,31D9C4B6C228C993BBCB03ABC59FF79A,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:40:23.000",PRODUCT_VIEW,28D6E9FBB8359F2B1ED95642C83E5FBF,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:40:44.000",PRODUCT_VIEW,5AA58AD92B713171D3DB1B8F14FC1EA0,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:40:54.000",PRODUCT_VIEW,5AA58AD92B713171D3DB1B8F14FC1EA0,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:42:03.000",PRODUCT_VIEW,CCD7EB2A6AFD8798A8DE0A6D3B8C2CFA,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:42:53.000",PRODUCT_VIEW,AAAE0C1865DAB088C654475FEC6839FD,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:42:55.000",PRODUCT_VIEW,B5F99936A3ED9C312C893F868914ECF3,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:43:17.000",PRODUCT_VIEW,EA840CE212CF9080FCF6A02B26062F03,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:43:37.000",PRODUCT_VIEW,EA840CE212CF9080FCF6A02B26062F03,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:44:11.000",PRODUCT_VIEW,49C719B39E7A0090B44BF1070AA81862,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:44:39.000",PRODUCT_VIEW,CCD7EB2A6AFD8798A8DE0A6D3B8C2CFA,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:45:06.000",PRODUCT_VIEW,1226A7DB0AFA47E66A256EA2D5EAB4A9,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:45:47.000",PRODUCT_VIEW,EB754F904406A4863DF7971F5B492250,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:45:56.000",PRODUCT_VIEW,940B3D97363434C69286605F3890D158,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:46:07.000",PRODUCT_VIEW,FA9DEB88BFE211FC9221FCE8C45241F6,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:46:28.000",PRODUCT_VIEW,FA9DEB88BFE211FC9221FCE8C45241F6,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:48:16.000",PRODUCT_VIEW,640F767B60B7375AF1D52B1CCC30A734,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:48:31.000",PRODUCT_VIEW,21C29DBE3ABC89AE758F17E7F804C73B,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:49:40.000",PRODUCT_VIEW,C6F96D3A36F905FA02296295A8657F58,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:50:18.000",PRODUCT_VIEW,97C4A8F088FD698E831C625E0716DCDF,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:50:25.000",PRODUCT_VIEW,47A08B5C7E91672F43F9074B072A875A,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:51:16.000",PRODUCT_VIEW,3A58096A81934B03,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:54:36.000",PRODUCT_VIEW,E7DD0AAD5EDC077CFFF66B4E9A61C209,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:55:14.000",PRODUCT_VIEW,647C06A0959B4662,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:55:38.000",PRODUCT_VIEW,43F7CF4F5D01660BDDB1FEE9EBB562B0,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:56:00.000",PRODUCT_VIEW,6E7DB22A28747BB9DF1A6274B30191E3,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:56:08.000",PRODUCT_VIEW,324DC4222A1D7CBC4395C943FED6D831,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:58:02.000",PRODUCT_VIEW,F22E59C50C50DAB190B3587D61D8A055,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 15:58:15.000",PRODUCT_VIEW,19F54E850297BD82,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 16:01:47.000",PRODUCT_VIEW,5FD640F847B215FF6C12942337BFD761,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 16:02:04.000",PRODUCT_VIEW,58D6BACF72230C19FC695CCD7AAC39E8,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 16:03:20.000",PRODUCT_VIEW,5416B3C3FADD1E13240789E21044FB8C,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 16:05:13.000",PRODUCT_VIEW,FB743199B25F8B158FE9EB45D9F07DAD,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 16:05:29.000",PRODUCT_VIEW,30F721F28952E6B27E6DA9B470CEF8F9,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 16:10:45.000",PRODUCT_VIEW,310479893A1E4EDB,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 18:39:37.000",PRODUCT_VIEW,6134A904448C093204733B24A93FB53A,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 18:42:57.000",PRODUCT_VIEW,D7084E06EB4FA1104A518F069186187F,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 18:43:50.000",PRODUCT_VIEW,34FD3E78372B3AC7E6B08E64A2207573,1
0B88F5BB43EF9E76D481A660946AC8B0,"07/12/2023, 18:43:58.000",PRODUCT_VIEW,D7084E06EB4FA1104A518F069186187F,1
0B88F5BB43EF9E76D481A660946AC8B0,"08/12/2023, 15:24:56.000",PRODUCT_VIEW,644B3F593F1CB1AA,1
0B88F5BB43EF9E76D481A660946AC8B0,"08/12/2023, 15:25:17.000",PRODUCT_VIEW,AEA4B7D2F1359C3965C28929B7ABC948,1
0B88F5BB43EF9E76D481A660946AC8B0,"08/12/2023, 18:22:07.000",PRODUCT_VIEW,3B4F4D5DDAC94397,1
0B88F5BB43EF9E76D481A660946AC8B0,"08/12/2023, 18:25:07.000",PRODUCT_VIEW,F4F6DA1BC37F31401AF15582595FD0D6,1
0B88F5BB43EF9E76D481A660946AC8B0,"08/12/2023, 18:25:23.000",PRODUCT_VIEW,5A074974AFAA70A1655558C6D217E7CE,1
0B88F5BB43EF9E76D481A660946AC8B0,"08/12/2023, 18:26:22.000",PRODUCT_VIEW,4B293E2C99260471E4E2835D23B6C2AD,1
0B88F5BB43EF9E76D481A660946AC8B0,"08/12/2023, 18:26:43.000",PRODUCT_VIEW,72174500E99EFC2F03905CF22E912E7B,1
0B88F5BB43EF9E76D481A660946AC8B0,"09/12/2023, 19:08:00.000",PRODUCT_VIEW,2D6E686D4FBEBEC6,1
0B88F5BB43EF9E76D481A660946AC8B0,"10/12/2023, 17:28:13.000",PRODUCT_VIEW,7EA2BD5C14221BE3376F9FA4352321AF,1
0B88F5BB43EF9E76D481A660946AC8B0,"10/12/2023, 17:28:39.000",PRODUCT_VIEW,459739D242C6465A,1
0B88F5BB43EF9E76D481A660946AC8B0,"10/12/2023, 19:52:19.000",PRODUCT_VIEW,87A3C184DAF53CB2A957C19A9F61C26B,1
0B88F5BB43EF9E76D481A660946AC8B0,"11/12/2023, 17:14:34.000",PRODUCT_VIEW,2BB1C261A8CB4EF3,1
0B88F5BB43EF9E76D481A660946AC8B0,"11/12/2023, 17:20:44.000",PRODUCT_VIEW,CD5A047C40387D0DCD1C4F2F374CBF03,1
0B88F5BB43EF9E76D481A660946AC8B0,"11/12/2023, 17:21:14.000",PRODUCT_VIEW,01EC46BF08DB430B78870212022E36FA,1
0B88F5BB43EF9E76D481A660946AC8B0,"11/12/2023, 17:21:32.000",PRODUCT_VIEW,561D62484A679EDCF7DCA3CCC0B4EA03,1
0B88F5BB43EF9E76D481A660946AC8B0,"11/12/2023, 17:23:02.000",PRODUCT_VIEW,292FEBF6F64A6B2EA190F9255EA05648,1
0B88F5BB43EF9E76D481A660946AC8B0,"11/12/2023, 17:23:58.000",PRODUCT_VIEW,1DF201DB7674993,1
0B88F5BB43EF9E76D481A660946AC8B0,"11/12/2023, 17:24:20.000",PRODUCT_VIEW,258424F24F774E75,1
0B88F5BB43EF9E76D481A660946AC8B0,"11/12/2023, 17:24:50.000",PRODUCT_VIEW,B4648CDCD1B8D235B710D851E51BE480,1
0B88F5BB43EF9E76D481A660946AC8B0,"11/12/2023, 17:25:00.000",PRODUCT_VIEW,B4648CDCD1B8D235B710D851E51BE480,1
0B88F5BB43EF9E76D481A660946AC8B0,"11/12/2023, 17:25:18.000",PRODUCT_VIEW,66ECB79D268F4393,1
0B88F5BB43EF9E76D481A660946AC8B0,"11/12/2023, 17:25:43.000",PRODUCT_VIEW,405CA1EE93ACB01A,1
0B88F5BB43EF9E76D481A660946AC8B0,"12/12/2023, 16:40:50.000",PRODUCT_VIEW,8D0F73C8BD775EA18E837635516A0DA7,1
0B88F5BB43EF9E76D481A660946AC8B0,"12/12/2023, 16:41:21.000",PRODUCT_VIEW,F57923C6C13116E3520CAB28C82E2D15,1
0B88F5BB43EF9E76D481A660946AC8B0,"14/12/2023, 16:45:35.000",PRODUCT_VIEW,981EF8E4A51D61F0F553336978B52260,1
0B88F5BB43EF9E76D481A660946AC8B0,"14/12/2023, 17:22:05.000",PRODUCT_VIEW,2CEFF26FD1EEE1F35EB5BAE90D816573,1
0B88F5BB43EF9E76D481A660946AC8B0,"14/12/2023, 17:22:20.000",PRODUCT_VIEW,A076F7D04C34DCE1A748526A4D3333B5,1
0B88F5BB43EF9E76D481A660946AC8B0,"14/12/2023, 17:28:22.000",PRODUCT_VIEW,2CEFF26FD1EEE1F35EB5BAE90D816573,1
0B88F5BB43EF9E76D481A660946AC8B0,"14/12/2023, 17:39:44.000",PRODUCT_VIEW,20924B0A99A5BBD7518E5B5CFBB6D363,1
0B88F5BB43EF9E76D481A660946AC8B0,"14/12/2023, 23:51:24.000",PRODUCT_VIEW,70CB8483CD73C4403A6ED6C591964C3D,1
0B88F5BB43EF9E76D481A660946AC8B0,"15/12/2023, 18:52:13.000",PRODUCT_VIEW,56340269384E18A3377D736F20C86635,1
0B88F5BB43EF9E76D481A660946AC8B0,"15/12/2023, 18:52:36.000",PRODUCT_VIEW,707C892CAC90A61182428A88F0743552,1
0B88F5BB43EF9E76D481A660946AC8B0,"16/12/2023, 15:02:49.000",PRODUCT_VIEW,12ECA51B8C741BF,1
0B88F5BB43EF9E76D481A660946AC8B0,"16/12/2023, 18:35:08.000",PRODUCT_VIEW,6750818336BB8FF,1
0B88F5BB43EF9E76D481A660946AC8B0,"16/12/2023, 18:36:15.000",PRODUCT_VIEW,45C57A7E9420A42AD0C5F07C42340DFC,1
0B88F5BB43EF9E76D481A660946AC8B0,"16/12/2023, 18:37:06.000",PRODUCT_VIEW,BAE25C9E7701D661FD65C2D3C8B26305,1
0B88F5BB43EF9E76D481A660946AC8B0,"16/12/2023, 18:37:35.000",PRODUCT_VIEW,1DC4774D3612BDB9,1
0B88F5BB43EF9E76D481A660946AC8B0,"16/12/2023, 18:41:07.000",PRODUCT_VIEW,4CE41E48A2D2B23CCAAFD9092D965395,1
0B88F5BB43EF9E76D481A660946AC8B0,"16/12/2023, 18:41:35.000",PRODUCT_VIEW,3C59EEC6637499C4D9F743F050A71412,1
0B88F5BB43EF9E76D481A660946AC8B0,"17/12/2023, 04:34:33.000",PRODUCT_VIEW,7AB10179D342B828,1
0B88F5BB43EF9E76D481A660946AC8B0,"17/12/2023, 04:34:59.000",PRODUCT_VIEW,EB98AC7DF644E1D879A82A13D68BD703,1
0B88F5BB43EF9E76D481A660946AC8B0,"17/12/2023, 04:35:16.000",PRODUCT_VIEW,DBD12E9178BF4D3E4981AAE7BBCDA165,1
0B88F5BB43EF9E76D481A660946AC8B0,"17/12/2023, 04:35:19.000",PRODUCT_VIEW,10D42734B764B908,1
0B88F5BB43EF9E76D481A660946AC8B0,"17/12/2023, 04:37:28.000",PRODUCT_VIEW,561426A23D25BE36C9B028B166817190,1
0B88F5BB43EF9E76D481A660946AC8B0,"17/12/2023, 04:49:32.000",PRODUCT_VIEW,432C1804F349BD9C6B03D0F5E848AD73,1
0B88F5BB43EF9E76D481A660946AC8B0,"17/12/2023, 04:51:00.000",PRODUCT_VIEW,216B93276884425E6F2209F407AF50E3,1
0B88F5BB43EF9E76D481A660946AC8B0,"17/12/2023, 04:53:10.000",PRODUCT_VIEW,B59452B4DCF4F3A693BA8CD9202AC3A4,1
0B88F5BB43EF9E76D481A660946AC8B0,"17/12/2023, 10:52:53.000",PRODUCT_VIEW,F07AA1045A98372296A0EF9BB5DCE940,1
0B88F5BB43EF9E76D481A660946AC8B0,"17/12/2023, 10:54:51.000",PRODUCT_VIEW,F07AA1045A98372296A0EF9BB5DCE940,1
0B88F5BB43EF9E76D481A660946AC8B0,"17/12/2023, 10:54:55.000",PRODUCT_VIEW,916976FE5F063635A0AEE1F1F3FE2FE9,1
0B88F5BB43EF9E76D481A660946AC8B0,"17/12/2023, 10:55:12.000",PRODUCT_VIEW,B188195EC24DD8B511EA26AA893BAA20,1
0B88F5BB43EF9E76D481A660946AC8B0,"17/12/2023, 13:06:13.000",PRODUCT_VIEW,20105EF70CF7F1906F20401B07A9D021,1
0B88F5BB43EF9E76D481A660946AC8B0,"17/12/2023, 14:47:07.000",PRODUCT_VIEW,35C84CF330AABB49,1
0B88F5BB43EF9E76D481A660946AC8B0,"17/12/2023, 18:10:51.000",PRODUCT_VIEW,453AB507DA85B57E,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 15:39:25.000",PRODUCT_VIEW,1BC5BE9A4A1FB0D3,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 16:49:22.000",PRODUCT_VIEW,66ECB79D268F4393,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 16:52:02.000",PRODUCT_VIEW,A9B7166B6FBFEF6EE6899C027DDE4C84,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 16:53:34.000",PRODUCT_VIEW,3BF70790377944D3,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 16:55:22.000",PRODUCT_VIEW,4147AF9C6D3AAB0BBD78D9681559354A,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 17:01:58.000",PRODUCT_VIEW,6CCD203EBE73BCAB,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 17:02:27.000",PRODUCT_VIEW,10E76D68CD3FBD03B5BBEEA8B692B129,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 17:02:59.000",PRODUCT_VIEW,A9E7614C9516BF2EB77640CA0AC00295,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 17:03:15.000",PRODUCT_VIEW,2AAEE5B32B2B2761CEFDD5E1698A2D82,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 17:03:40.000",PRODUCT_VIEW,6B5A9BF5FB14A6C968666557094BCA45,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 17:04:27.000",PRODUCT_VIEW,5E4821793BEE4F72,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 17:04:59.000",PRODUCT_VIEW,638940BD989B4405,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 17:05:34.000",PRODUCT_VIEW,132E2F24356C04EE4C6DF85B8927405E,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 17:06:00.000",PRODUCT_VIEW,6A872729404A4CDD,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 17:06:21.000",PRODUCT_VIEW,BA2D80351944435D094C8DAD1D4297E8,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 17:07:05.000",PRODUCT_VIEW,1DAD033C46E5E5A6C83B123F3EDBD58F,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 17:07:56.000",PRODUCT_VIEW,7D7E4C0AB06EBBF6,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 17:08:13.000",PRODUCT_VIEW,329772C5868FB5FF,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 17:08:32.000",PRODUCT_VIEW,22DFD04C60614133,1
0B88F5BB43EF9E76D481A660946AC8B0,"18/12/2023, 17:09:04.000",PRODUCT_VIEW,AAE01F01F4E1A13DF2B51E325A15877D,1
